"ID","new_user","country","age","source","pages_visited"
293517,"Yes","USA",38,"SEO",2
293518,"Yes","USA",42,"ads",7
293519,"Yes","CHN",19,"direct",6
293520,"Yes","CHN",40,"direct",6
293521,"Yes","USA",21,"direct",6
293522,"Yes","GBR",18,"ads",6
293523,"Yes","CHN",40,"SEO",1
293524,"No","USA",31,"direct",8
293525,"Yes","USA",28,"SEO",1
293526,"Yes","CHN",23,"SEO",3
293527,"Yes","GBR",17,"ads",8
293528,"Yes","USA",40,"SEO",9
293529,"Yes","DEU",22,"direct",10
293530,"Yes","USA",30,"SEO",6
293531,"Yes","USA",30,"ads",2
293532,"Yes","USA",31,"ads",7
293533,"Yes","CHN",45,"ads",7
293534,"Yes","USA",19,"SEO",3
293535,"Yes","USA",36,"direct",7
293536,"No","CHN",26,"direct",5
293537,"Yes","USA",34,"SEO",5
293538,"No","CHN",29,"ads",6
293539,"No","USA",42,"direct",3
293540,"Yes","DEU",26,"SEO",6
293541,"No","USA",34,"ads",8
293542,"Yes","USA",23,"SEO",4
293543,"Yes","USA",20,"SEO",13
293544,"Yes","CHN",31,"SEO",12
293545,"No","USA",23,"direct",2
293546,"No","USA",31,"SEO",3
293547,"Yes","CHN",23,"SEO",4
293548,"Yes","CHN",35,"direct",1
293549,"No","USA",31,"direct",4
293550,"No","USA",24,"SEO",1
293551,"Yes","USA",31,"SEO",3
293552,"Yes","CHN",21,"SEO",13
293553,"Yes","GBR",23,"SEO",2
293554,"Yes","USA",37,"direct",5
293555,"Yes","CHN",22,"direct",3
293556,"Yes","GBR",32,"direct",2
293557,"No","USA",26,"SEO",2
293558,"Yes","CHN",31,"ads",3
293559,"Yes","USA",32,"ads",1
293560,"Yes","USA",42,"SEO",4
293561,"No","CHN",46,"SEO",3
293562,"Yes","DEU",25,"direct",4
293563,"No","USA",17,"direct",4
293564,"Yes","USA",34,"direct",1
293565,"Yes","CHN",32,"ads",4
293566,"Yes","CHN",33,"direct",9
293567,"Yes","GBR",52,"SEO",1
293568,"Yes","USA",19,"ads",7
293569,"No","USA",24,"direct",5
293570,"Yes","USA",41,"ads",2
293571,"Yes","USA",27,"direct",2
293572,"No","GBR",18,"direct",5
293573,"Yes","GBR",23,"SEO",2
293574,"Yes","CHN",25,"SEO",8
293575,"Yes","USA",25,"SEO",6
293576,"Yes","CHN",43,"SEO",7
293577,"Yes","USA",33,"ads",3
293578,"Yes","USA",34,"SEO",9
293579,"No","DEU",33,"direct",3
293580,"Yes","USA",35,"SEO",2
293581,"Yes","USA",34,"direct",4
293582,"No","USA",30,"direct",4
293583,"Yes","USA",20,"direct",4
293584,"Yes","USA",25,"direct",4
293585,"No","DEU",32,"direct",3
293586,"Yes","USA",35,"ads",1
293587,"Yes","USA",36,"SEO",6
293588,"Yes","CHN",26,"SEO",4
293589,"No","USA",20,"ads",4
293590,"No","USA",39,"ads",3
293591,"Yes","CHN",51,"ads",2
293592,"No","USA",34,"SEO",11
293593,"Yes","USA",24,"SEO",4
293594,"Yes","CHN",19,"SEO",4
293595,"Yes","USA",24,"SEO",5
293596,"Yes","USA",37,"SEO",7
293597,"No","USA",35,"ads",8
293598,"Yes","USA",32,"SEO",7
293599,"No","USA",30,"SEO",2
293600,"Yes","CHN",21,"SEO",2
293601,"Yes","USA",26,"direct",2
293602,"Yes","USA",28,"SEO",10
293603,"No","GBR",43,"SEO",5
293604,"Yes","GBR",38,"ads",7
293605,"Yes","CHN",41,"SEO",3
293606,"Yes","USA",34,"direct",6
293607,"Yes","GBR",45,"SEO",4
293608,"Yes","GBR",30,"direct",6
293609,"Yes","USA",27,"direct",3
293610,"Yes","USA",43,"SEO",2
293611,"Yes","USA",53,"ads",1
293612,"No","GBR",23,"direct",10
293613,"No","USA",25,"SEO",8
293614,"Yes","USA",24,"SEO",1
293615,"Yes","USA",38,"SEO",4
293616,"Yes","USA",22,"SEO",6
293617,"Yes","USA",36,"SEO",7
293618,"Yes","USA",33,"SEO",5
293619,"Yes","USA",20,"direct",3
293620,"Yes","USA",26,"direct",4
293621,"Yes","USA",43,"SEO",2
293622,"Yes","USA",30,"SEO",2
293623,"Yes","USA",21,"SEO",2
293624,"Yes","CHN",29,"ads",2
293625,"No","GBR",28,"direct",10
293626,"No","GBR",32,"SEO",10
293627,"No","USA",22,"SEO",2
293628,"No","CHN",24,"ads",4
293629,"No","USA",44,"ads",2
293630,"Yes","CHN",21,"SEO",3
293631,"Yes","CHN",42,"direct",4
293632,"Yes","USA",34,"SEO",6
293633,"Yes","USA",26,"SEO",10
293634,"Yes","USA",31,"SEO",7
293635,"Yes","USA",29,"SEO",2
293636,"Yes","USA",37,"SEO",3
293637,"No","USA",41,"SEO",2
293638,"Yes","DEU",38,"SEO",6
293639,"Yes","CHN",28,"ads",1
293640,"No","USA",20,"ads",7
293641,"No","USA",43,"SEO",2
293642,"Yes","USA",28,"ads",4
293643,"Yes","USA",38,"ads",5
293644,"No","CHN",29,"direct",1
293645,"Yes","USA",38,"SEO",7
293646,"Yes","USA",29,"SEO",2
293647,"No","GBR",34,"SEO",8
293648,"Yes","USA",29,"ads",2
293649,"Yes","USA",20,"ads",2
293650,"No","USA",38,"SEO",3
293651,"Yes","USA",39,"SEO",8
293652,"No","USA",25,"SEO",4
293653,"Yes","CHN",31,"SEO",2
293654,"Yes","USA",39,"SEO",6
293655,"Yes","DEU",37,"ads",5
293656,"No","USA",34,"ads",9
293657,"Yes","USA",23,"direct",1
293658,"Yes","USA",28,"ads",8
293659,"Yes","USA",20,"SEO",7
293660,"No","GBR",28,"ads",17
293661,"No","USA",19,"direct",4
293662,"Yes","USA",27,"direct",1
293663,"Yes","USA",54,"ads",10
293664,"No","GBR",40,"direct",5
293665,"Yes","USA",30,"SEO",2
293666,"No","CHN",34,"direct",5
293667,"Yes","USA",32,"ads",10
293668,"No","USA",37,"direct",2
293669,"No","USA",27,"ads",1
293670,"No","USA",37,"ads",1
293671,"Yes","USA",26,"direct",6
293672,"Yes","CHN",28,"ads",8
293673,"Yes","CHN",30,"SEO",1
293674,"No","USA",35,"ads",2
293675,"Yes","USA",54,"ads",6
293676,"No","USA",35,"SEO",5
293677,"No","CHN",26,"SEO",5
293678,"Yes","CHN",47,"ads",5
293679,"Yes","USA",26,"SEO",9
293680,"Yes","USA",37,"SEO",3
293681,"Yes","USA",28,"SEO",1
293682,"No","USA",33,"direct",1
293683,"Yes","USA",36,"ads",7
293684,"Yes","USA",25,"SEO",1
293685,"No","DEU",21,"SEO",2
293686,"No","USA",37,"SEO",4
293687,"Yes","CHN",25,"SEO",1
293688,"Yes","USA",47,"direct",1
293689,"Yes","CHN",34,"SEO",4
293690,"No","USA",27,"direct",2
293691,"Yes","USA",36,"ads",4
293692,"Yes","GBR",40,"direct",3
293693,"Yes","USA",57,"ads",2
293694,"Yes","USA",26,"ads",1
293695,"Yes","CHN",45,"SEO",6
293696,"No","USA",22,"direct",4
293697,"Yes","USA",36,"ads",9
293698,"Yes","USA",21,"SEO",2
293699,"No","USA",17,"direct",3
293700,"Yes","CHN",26,"SEO",3
293701,"Yes","USA",35,"ads",5
293702,"Yes","USA",24,"ads",5
293703,"Yes","USA",47,"direct",6
293704,"No","USA",42,"SEO",3
293705,"Yes","USA",33,"SEO",2
293706,"No","USA",31,"SEO",1
293707,"Yes","CHN",46,"SEO",4
293708,"Yes","USA",46,"ads",5
293709,"Yes","USA",24,"direct",1
293710,"Yes","CHN",20,"SEO",2
293711,"No","USA",35,"ads",11
293712,"No","USA",37,"SEO",4
293713,"Yes","GBR",37,"direct",3
293714,"Yes","USA",30,"ads",3
293715,"Yes","USA",29,"ads",3
293716,"Yes","USA",29,"ads",4
293717,"Yes","GBR",45,"direct",5
293718,"No","CHN",34,"SEO",2
293719,"Yes","USA",20,"ads",8
293720,"No","CHN",28,"ads",5
293721,"No","CHN",34,"direct",2
293722,"No","USA",27,"SEO",2
293723,"No","USA",22,"SEO",1
293724,"No","GBR",38,"ads",1
293725,"Yes","USA",27,"ads",4
293726,"Yes","CHN",25,"SEO",3
293727,"Yes","CHN",29,"direct",2
293728,"Yes","USA",28,"direct",5
293729,"Yes","USA",23,"ads",4
293730,"Yes","USA",33,"SEO",7
293731,"Yes","CHN",23,"direct",2
293732,"Yes","USA",31,"SEO",8
293733,"Yes","DEU",35,"SEO",1
293734,"Yes","CHN",38,"SEO",3
293735,"Yes","CHN",17,"SEO",8
293736,"Yes","CHN",38,"SEO",3
293737,"Yes","CHN",40,"SEO",1
293738,"Yes","GBR",27,"SEO",6
293739,"Yes","USA",30,"SEO",3
293740,"Yes","USA",24,"direct",12
293741,"Yes","GBR",23,"SEO",4
293742,"Yes","CHN",31,"direct",11
293743,"Yes","USA",28,"ads",7
293744,"Yes","USA",43,"direct",13
293745,"No","GBR",32,"direct",6
293746,"No","CHN",25,"direct",3
293747,"Yes","CHN",28,"SEO",2
293748,"No","USA",34,"SEO",3
293749,"No","USA",22,"ads",5
293750,"Yes","CHN",28,"SEO",6
293751,"Yes","CHN",31,"ads",8
293752,"No","CHN",17,"ads",1
293753,"Yes","CHN",26,"SEO",1
293754,"No","USA",26,"SEO",2
293755,"No","GBR",37,"SEO",1
293756,"No","CHN",41,"direct",1
293757,"No","CHN",39,"direct",4
293758,"Yes","CHN",52,"ads",4
293759,"Yes","GBR",27,"SEO",6
293760,"Yes","GBR",31,"SEO",9
293761,"Yes","USA",19,"SEO",7
293762,"Yes","USA",49,"ads",6
293763,"No","USA",40,"ads",4
293764,"Yes","USA",37,"SEO",1
293765,"Yes","CHN",38,"ads",8
293766,"Yes","USA",40,"SEO",1
293767,"No","GBR",31,"SEO",5
293768,"Yes","USA",35,"ads",5
293769,"Yes","GBR",36,"direct",5
293770,"Yes","GBR",27,"direct",6
293771,"Yes","USA",20,"ads",6
293772,"Yes","USA",38,"SEO",2
293773,"No","USA",33,"direct",9
293774,"Yes","GBR",41,"direct",7
293775,"Yes","CHN",20,"direct",5
293776,"No","USA",27,"ads",1
293777,"No","USA",17,"SEO",6
293778,"Yes","USA",37,"direct",1
293779,"Yes","USA",27,"SEO",4
293780,"No","GBR",30,"direct",3
293781,"Yes","CHN",35,"SEO",4
293782,"Yes","USA",23,"ads",3
293783,"No","GBR",29,"SEO",8
293784,"No","CHN",26,"ads",2
293785,"Yes","USA",32,"SEO",6
293786,"No","USA",32,"SEO",3
293787,"No","USA",36,"SEO",1
293788,"No","GBR",32,"direct",4
293789,"Yes","CHN",34,"SEO",11
293790,"No","GBR",27,"SEO",7
293791,"No","USA",29,"SEO",2
293792,"No","CHN",30,"SEO",5
293793,"Yes","USA",29,"SEO",4
293794,"Yes","USA",26,"SEO",1
293795,"Yes","USA",19,"ads",5
293796,"Yes","CHN",36,"ads",1
293797,"Yes","USA",28,"ads",2
293798,"Yes","USA",40,"SEO",5
293799,"No","CHN",33,"SEO",2
293800,"Yes","USA",40,"ads",1
293801,"Yes","CHN",35,"direct",4
293802,"Yes","CHN",30,"SEO",3
293803,"Yes","CHN",19,"SEO",2
293804,"Yes","USA",49,"SEO",5
293805,"Yes","USA",36,"direct",2
293806,"Yes","GBR",28,"ads",1
293807,"Yes","GBR",26,"SEO",4
293808,"Yes","USA",17,"ads",2
293809,"Yes","USA",23,"ads",6
293810,"No","USA",32,"ads",7
293811,"Yes","CHN",39,"direct",3
293812,"No","GBR",35,"SEO",10
293813,"No","USA",44,"SEO",12
293814,"Yes","USA",36,"SEO",5
293815,"Yes","USA",26,"direct",10
293816,"No","USA",20,"ads",4
293817,"No","USA",37,"SEO",2
293818,"No","USA",38,"SEO",5
293819,"No","USA",28,"ads",7
293820,"Yes","USA",49,"SEO",1
293821,"Yes","USA",32,"SEO",6
293822,"No","DEU",37,"direct",1
293823,"No","USA",37,"direct",9
293824,"Yes","USA",48,"SEO",7
293825,"Yes","USA",30,"SEO",7
293826,"Yes","CHN",25,"ads",4
293827,"Yes","USA",43,"ads",4
293828,"Yes","USA",40,"SEO",6
293829,"Yes","GBR",22,"SEO",5
293830,"Yes","USA",37,"ads",7
293831,"No","USA",31,"SEO",3
293832,"No","USA",19,"SEO",5
293833,"Yes","CHN",32,"SEO",4
293834,"Yes","DEU",25,"SEO",10
293835,"Yes","DEU",35,"ads",3
293836,"Yes","GBR",26,"direct",2
293837,"Yes","DEU",30,"direct",3
293838,"Yes","GBR",31,"SEO",3
293839,"Yes","USA",22,"ads",2
293840,"Yes","USA",22,"direct",8
293841,"No","USA",32,"direct",3
293842,"Yes","USA",37,"ads",5
293843,"Yes","USA",41,"direct",2
293844,"Yes","CHN",34,"SEO",7
293845,"No","CHN",30,"SEO",6
293846,"Yes","GBR",32,"SEO",5
293847,"No","USA",35,"SEO",6
293848,"No","CHN",25,"direct",5
293849,"Yes","GBR",32,"ads",5
293850,"Yes","USA",29,"ads",1
293851,"No","USA",26,"SEO",3
293852,"No","USA",40,"ads",7
293853,"Yes","DEU",34,"SEO",2
293854,"Yes","USA",40,"SEO",5
293855,"Yes","USA",29,"SEO",9
293856,"No","GBR",38,"SEO",6
293857,"Yes","GBR",32,"direct",3
293858,"Yes","CHN",25,"ads",9
293859,"Yes","USA",36,"direct",7
293860,"Yes","CHN",26,"SEO",2
293861,"Yes","CHN",20,"SEO",5
293862,"No","GBR",34,"ads",2
293863,"Yes","CHN",30,"direct",4
293864,"No","CHN",31,"ads",8
293865,"Yes","CHN",33,"direct",7
293866,"Yes","USA",31,"SEO",1
293867,"Yes","GBR",26,"ads",4
293868,"No","USA",29,"ads",1
293869,"No","DEU",49,"ads",6
293870,"No","USA",25,"SEO",7
293871,"Yes","CHN",26,"SEO",6
293872,"Yes","CHN",39,"direct",1
293873,"No","USA",54,"SEO",1
293874,"Yes","DEU",20,"SEO",5
293875,"Yes","CHN",28,"direct",4
293876,"No","USA",24,"direct",4
293877,"No","USA",22,"SEO",1
293878,"Yes","CHN",28,"SEO",1
293879,"No","USA",27,"ads",6
293880,"Yes","USA",34,"direct",2
293881,"Yes","USA",22,"SEO",1
293882,"Yes","CHN",26,"SEO",1
293883,"No","USA",26,"SEO",1
293884,"Yes","USA",22,"SEO",2
293885,"Yes","USA",32,"ads",2
293886,"Yes","USA",25,"direct",5
293887,"Yes","CHN",32,"SEO",5
293888,"Yes","CHN",22,"SEO",8
293889,"No","CHN",46,"SEO",4
293890,"Yes","DEU",26,"direct",4
293891,"Yes","USA",39,"ads",5
293892,"Yes","CHN",37,"ads",2
293893,"Yes","CHN",37,"SEO",4
293894,"Yes","USA",21,"direct",3
293895,"Yes","GBR",19,"SEO",3
293896,"Yes","USA",23,"SEO",8
293897,"Yes","DEU",18,"ads",2
293898,"Yes","CHN",32,"direct",7
293899,"No","GBR",22,"SEO",11
293900,"Yes","USA",30,"SEO",10
293901,"No","GBR",27,"SEO",1
293902,"Yes","GBR",38,"ads",10
293903,"Yes","USA",46,"SEO",1
293904,"No","USA",37,"ads",2
293905,"Yes","GBR",35,"direct",1
293906,"Yes","USA",40,"ads",5
293907,"No","USA",28,"ads",6
293908,"Yes","USA",37,"ads",3
293909,"Yes","DEU",25,"direct",10
293910,"Yes","CHN",32,"ads",8
293911,"Yes","USA",34,"ads",4
293912,"Yes","USA",39,"ads",8
293913,"No","CHN",37,"ads",20
293914,"Yes","CHN",33,"SEO",2
293915,"Yes","CHN",24,"ads",5
293916,"Yes","USA",33,"direct",3
293917,"No","DEU",28,"direct",1
293918,"Yes","CHN",23,"SEO",7
293919,"Yes","USA",30,"SEO",4
293920,"No","CHN",31,"ads",4
293921,"Yes","GBR",48,"direct",4
293922,"No","USA",24,"SEO",7
293923,"No","CHN",26,"SEO",5
293924,"No","DEU",32,"SEO",8
293925,"Yes","USA",37,"SEO",6
293926,"Yes","CHN",27,"direct",5
293927,"No","USA",37,"direct",2
293928,"Yes","USA",37,"SEO",1
293929,"No","CHN",30,"SEO",6
293930,"No","USA",23,"SEO",4
293931,"Yes","USA",22,"ads",1
293932,"No","USA",34,"direct",4
293933,"Yes","USA",32,"SEO",3
293934,"Yes","CHN",33,"SEO",2
293935,"Yes","GBR",17,"ads",3
293936,"No","USA",28,"ads",7
293937,"No","USA",36,"SEO",11
293938,"Yes","DEU",36,"ads",2
293939,"Yes","GBR",18,"direct",2
293940,"Yes","USA",45,"SEO",2
293941,"No","CHN",27,"direct",6
293942,"No","CHN",34,"ads",2
293943,"Yes","CHN",23,"SEO",3
293944,"Yes","USA",26,"SEO",6
293945,"Yes","CHN",30,"ads",7
293946,"Yes","GBR",25,"direct",6
293947,"Yes","USA",34,"SEO",3
293948,"No","USA",34,"direct",5
293949,"Yes","USA",52,"SEO",7
293950,"Yes","USA",37,"SEO",2
293951,"Yes","USA",44,"ads",8
293952,"Yes","DEU",39,"ads",4
293953,"No","USA",17,"SEO",3
293954,"Yes","CHN",37,"ads",1
293955,"Yes","USA",37,"SEO",1
293956,"Yes","DEU",35,"SEO",1
293957,"Yes","CHN",38,"direct",5
293958,"Yes","CHN",30,"ads",9
293959,"Yes","USA",32,"SEO",5
293960,"Yes","USA",21,"SEO",2
293961,"Yes","USA",33,"direct",3
293962,"Yes","USA",26,"SEO",4
293963,"No","GBR",38,"SEO",9
293964,"No","GBR",18,"ads",6
293965,"No","USA",28,"direct",4
293966,"No","USA",39,"SEO",14
293967,"Yes","USA",37,"SEO",5
293968,"Yes","USA",40,"SEO",19
293969,"Yes","USA",38,"SEO",7
293970,"No","USA",28,"SEO",12
293971,"Yes","USA",35,"SEO",1
293972,"Yes","USA",29,"direct",2
293973,"Yes","USA",53,"SEO",3
293974,"No","CHN",23,"direct",2
293975,"Yes","GBR",25,"SEO",10
293976,"Yes","CHN",32,"ads",4
293977,"Yes","GBR",29,"SEO",9
293978,"Yes","GBR",19,"SEO",6
293979,"Yes","USA",19,"SEO",2
293980,"Yes","USA",17,"SEO",3
293981,"Yes","USA",23,"SEO",6
293982,"Yes","GBR",28,"ads",3
293983,"Yes","USA",41,"SEO",6
293984,"Yes","USA",30,"ads",6
293985,"No","USA",21,"direct",17
293986,"Yes","CHN",26,"ads",11
293987,"Yes","CHN",40,"SEO",2
293988,"Yes","GBR",33,"ads",5
293989,"Yes","CHN",23,"ads",7
293990,"No","CHN",40,"direct",1
293991,"Yes","USA",27,"SEO",3
293992,"Yes","GBR",31,"direct",7
293993,"No","CHN",47,"direct",4
293994,"No","GBR",35,"ads",13
293995,"Yes","DEU",24,"SEO",2
293996,"No","USA",18,"ads",4
293997,"Yes","DEU",20,"direct",7
293998,"Yes","GBR",35,"SEO",10
293999,"Yes","USA",31,"SEO",6
294000,"No","USA",18,"SEO",1
294001,"Yes","USA",55,"ads",14
294002,"Yes","CHN",32,"direct",11
294003,"No","USA",20,"direct",6
294004,"No","DEU",39,"SEO",1
294005,"Yes","USA",37,"direct",2
294006,"Yes","DEU",38,"ads",3
294007,"Yes","USA",41,"SEO",5
294008,"Yes","USA",30,"SEO",3
294009,"Yes","USA",39,"SEO",2
294010,"No","USA",38,"SEO",6
294011,"Yes","GBR",26,"ads",1
294012,"Yes","CHN",29,"direct",7
294013,"Yes","DEU",23,"ads",1
294014,"Yes","USA",26,"ads",1
294015,"Yes","USA",23,"SEO",10
294016,"Yes","DEU",39,"direct",2
294017,"Yes","CHN",55,"ads",7
294018,"Yes","USA",40,"direct",6
294019,"No","CHN",29,"SEO",10
294020,"No","USA",29,"direct",6
294021,"Yes","USA",31,"SEO",3
294022,"Yes","USA",28,"ads",10
294023,"Yes","GBR",23,"ads",1
294024,"Yes","USA",40,"SEO",4
294025,"Yes","USA",43,"ads",7
294026,"No","USA",27,"ads",9
294027,"Yes","CHN",26,"SEO",12
294028,"Yes","USA",24,"SEO",7
294029,"Yes","CHN",52,"SEO",1
294030,"Yes","USA",45,"SEO",2
294031,"Yes","CHN",31,"ads",2
294032,"No","DEU",23,"SEO",3
294033,"Yes","GBR",25,"direct",2
294034,"Yes","USA",30,"ads",2
294035,"Yes","USA",19,"ads",2
294036,"No","GBR",28,"SEO",2
294037,"Yes","CHN",30,"ads",3
294038,"Yes","USA",19,"direct",9
294039,"No","CHN",28,"direct",1
294040,"Yes","CHN",42,"SEO",6
294041,"Yes","USA",28,"SEO",11
294042,"Yes","USA",21,"SEO",1
294043,"No","USA",34,"SEO",6
294044,"No","GBR",31,"direct",5
294045,"No","CHN",35,"SEO",3
294046,"Yes","USA",21,"SEO",8
294047,"Yes","USA",46,"direct",2
294048,"No","USA",25,"direct",2
294049,"Yes","USA",47,"ads",5
294050,"Yes","USA",31,"SEO",1
294051,"No","CHN",49,"SEO",8
294052,"No","CHN",36,"ads",1
294053,"Yes","USA",32,"SEO",6
294054,"No","USA",17,"SEO",8
294055,"Yes","USA",31,"SEO",2
294056,"Yes","USA",22,"ads",7
294057,"Yes","USA",30,"SEO",11
294058,"Yes","CHN",27,"SEO",4
294059,"No","USA",23,"direct",15
294060,"Yes","CHN",34,"ads",4
294061,"No","GBR",29,"ads",3
294062,"Yes","USA",43,"ads",3
294063,"No","USA",39,"direct",7
294064,"Yes","USA",35,"SEO",3
294065,"Yes","USA",51,"SEO",7
294066,"Yes","USA",30,"SEO",4
294067,"Yes","GBR",33,"SEO",18
294068,"Yes","USA",38,"SEO",3
294069,"Yes","USA",24,"direct",2
294070,"Yes","USA",40,"direct",10
294071,"No","USA",31,"SEO",5
294072,"Yes","CHN",36,"SEO",3
294073,"No","USA",46,"SEO",3
294074,"Yes","CHN",37,"SEO",3
294075,"Yes","USA",28,"ads",3
294076,"Yes","CHN",29,"SEO",2
294077,"Yes","USA",37,"ads",6
294078,"Yes","USA",31,"direct",4
294079,"No","CHN",25,"SEO",2
294080,"Yes","CHN",49,"SEO",6
294081,"No","USA",21,"SEO",5
294082,"Yes","USA",23,"ads",1
294083,"No","USA",24,"SEO",1
294084,"No","USA",22,"direct",5
294085,"Yes","CHN",32,"direct",1
294086,"Yes","CHN",37,"ads",6
294087,"No","USA",33,"SEO",5
294088,"Yes","CHN",30,"SEO",1
294089,"Yes","USA",24,"direct",5
294090,"No","USA",23,"SEO",4
294091,"Yes","GBR",28,"ads",7
294092,"Yes","CHN",32,"direct",1
294093,"Yes","GBR",17,"SEO",2
294094,"Yes","USA",25,"SEO",9
294095,"Yes","GBR",27,"ads",2
294096,"Yes","GBR",40,"SEO",9
294097,"Yes","CHN",29,"SEO",7
294098,"Yes","USA",22,"ads",5
294099,"Yes","USA",41,"direct",4
294100,"No","CHN",29,"SEO",2
294101,"Yes","CHN",34,"ads",4
294102,"Yes","CHN",27,"SEO",1
294103,"No","GBR",46,"direct",5
294104,"No","USA",32,"SEO",5
294105,"Yes","USA",33,"SEO",4
294106,"Yes","USA",20,"SEO",1
294107,"Yes","CHN",32,"ads",8
294108,"Yes","USA",39,"ads",5
294109,"Yes","USA",37,"SEO",16
294110,"No","USA",25,"SEO",3
294111,"Yes","USA",37,"SEO",1
294112,"Yes","CHN",19,"direct",10
294113,"Yes","USA",17,"SEO",1
294114,"Yes","GBR",18,"SEO",1
294115,"Yes","USA",25,"ads",7
294116,"Yes","USA",30,"direct",3
294117,"No","GBR",19,"SEO",18
294118,"Yes","USA",36,"ads",2
294119,"Yes","GBR",22,"SEO",3
294120,"No","USA",40,"ads",2
294121,"Yes","CHN",33,"SEO",1
294122,"Yes","USA",44,"direct",3
294123,"No","USA",33,"SEO",3
294124,"Yes","GBR",36,"direct",4
294125,"Yes","CHN",18,"ads",1
294126,"Yes","USA",38,"SEO",3
294127,"Yes","GBR",29,"SEO",1
294128,"No","GBR",34,"ads",3
294129,"Yes","USA",25,"SEO",4
294130,"Yes","GBR",31,"ads",1
294131,"Yes","USA",26,"ads",2
294132,"No","CHN",20,"ads",3
294133,"Yes","CHN",21,"SEO",10
294134,"Yes","USA",35,"ads",2
294135,"Yes","CHN",24,"direct",6
294136,"No","USA",31,"SEO",1
294137,"Yes","USA",21,"SEO",5
294138,"Yes","CHN",47,"SEO",6
294139,"Yes","CHN",52,"SEO",8
294140,"Yes","USA",44,"SEO",4
294141,"Yes","USA",28,"direct",3
294142,"Yes","GBR",26,"SEO",7
294143,"Yes","CHN",26,"SEO",10
294144,"Yes","USA",19,"ads",1
294145,"Yes","CHN",21,"ads",1
294146,"Yes","GBR",29,"direct",3
294147,"No","USA",17,"SEO",11
294148,"No","USA",36,"SEO",1
294149,"Yes","GBR",35,"ads",7
294150,"Yes","USA",34,"ads",2
294151,"No","USA",42,"ads",6
294152,"Yes","USA",39,"direct",11
294153,"Yes","DEU",55,"ads",2
294154,"Yes","USA",34,"ads",2
294155,"No","CHN",46,"SEO",4
294156,"No","USA",33,"direct",10
294157,"Yes","CHN",37,"direct",5
294158,"Yes","USA",34,"direct",13
294159,"Yes","CHN",24,"SEO",1
294160,"Yes","CHN",20,"ads",3
294161,"Yes","CHN",21,"SEO",4
294162,"No","USA",23,"SEO",7
294163,"Yes","CHN",24,"SEO",11
294164,"Yes","USA",37,"direct",6
294165,"Yes","USA",27,"ads",6
294166,"No","USA",25,"SEO",6
294167,"Yes","CHN",41,"SEO",3
294168,"Yes","USA",32,"ads",7
294169,"No","CHN",42,"ads",2
294170,"Yes","USA",41,"SEO",4
294171,"Yes","USA",45,"ads",12
294172,"Yes","GBR",30,"direct",1
294173,"Yes","USA",29,"ads",3
294174,"Yes","USA",24,"ads",8
294175,"Yes","USA",30,"ads",10
294176,"Yes","USA",31,"SEO",8
294177,"Yes","CHN",22,"ads",11
294178,"Yes","CHN",40,"direct",1
294179,"Yes","USA",43,"direct",10
294180,"Yes","GBR",35,"ads",3
294181,"Yes","GBR",29,"ads",7
294182,"Yes","USA",32,"SEO",7
294183,"Yes","CHN",26,"direct",7
294184,"Yes","USA",35,"direct",3
294185,"No","USA",25,"SEO",9
294186,"No","GBR",22,"direct",3
294187,"Yes","GBR",29,"SEO",2
294188,"No","CHN",29,"SEO",6
294189,"Yes","CHN",29,"ads",7
294190,"Yes","USA",20,"SEO",7
294191,"Yes","USA",31,"ads",7
294192,"Yes","USA",40,"ads",7
294193,"Yes","CHN",33,"direct",11
294194,"No","USA",18,"SEO",11
294195,"Yes","CHN",32,"SEO",4
294196,"Yes","CHN",46,"SEO",6
294197,"Yes","CHN",31,"SEO",5
294198,"Yes","USA",27,"SEO",7
294199,"Yes","GBR",21,"SEO",2
294200,"No","USA",24,"ads",6
294201,"No","USA",21,"SEO",2
294202,"No","CHN",38,"ads",2
294203,"Yes","USA",22,"SEO",8
294204,"Yes","GBR",23,"direct",10
294205,"Yes","CHN",20,"SEO",1
294206,"No","USA",27,"SEO",4
294207,"No","USA",29,"SEO",1
294208,"Yes","CHN",43,"SEO",4
294209,"No","GBR",30,"SEO",2
294210,"Yes","GBR",29,"SEO",4
294211,"No","USA",32,"ads",2
294212,"Yes","CHN",44,"SEO",4
294213,"Yes","CHN",40,"SEO",3
294214,"Yes","USA",26,"ads",5
294215,"No","USA",29,"ads",5
294216,"No","GBR",33,"SEO",6
294217,"No","USA",35,"ads",9
294218,"Yes","GBR",32,"direct",2
294219,"Yes","USA",38,"SEO",1
294220,"Yes","USA",20,"ads",6
294221,"Yes","USA",20,"SEO",6
294222,"Yes","USA",17,"direct",7
294223,"No","USA",17,"direct",9
294224,"Yes","USA",30,"SEO",4
294225,"Yes","USA",40,"SEO",5
294226,"Yes","CHN",25,"SEO",7
294227,"Yes","CHN",32,"SEO",8
294228,"Yes","GBR",41,"SEO",4
294229,"Yes","USA",27,"ads",1
294230,"No","USA",23,"direct",3
294231,"Yes","USA",31,"direct",7
294232,"Yes","USA",35,"ads",7
294233,"Yes","USA",34,"SEO",6
294234,"Yes","USA",36,"SEO",4
294235,"No","USA",31,"SEO",7
294236,"Yes","USA",32,"SEO",2
294237,"Yes","CHN",24,"direct",4
294238,"Yes","USA",28,"ads",5
